No of bedrooms,No of bathrooms,floor_area_sqm,remaining_lease,LAT,LON,distance_to_primary_school,distance_to_seconday_school,distance_to_junior_college,distance_to_polytechnic,distance_to_mrt_lrt,distance_to_preschool,resale_price,random_forest,XGBoost,Clustering,difference_with_random_forest,difference_with_XGBoost,difference_with_Clustering
3.0,2.0,98.0,56.0,1.4428,103.7737,0.9314669595920738,0.4118424362081355,6.538080457599905,1.0757842815643577,1.1319666926762781,0.1079692802111051,260000.0,268170.4821428571,267593.2,308750.0,-8170.482142857101,-7593.1875,-48750.0
3.0,2.0,161.0,59.0,1.3699,103.8421,0.351677069644791,0.28796896318644566,0.8471882992554205,1.1446669777891674,0.6390724429033904,0.15030837252627027,838000.0,798584.66,815033.7,799972.0,39415.33999999997,22966.3125,38028.0
3.0,2.0,112.0,94.0,1.4341,103.8436,0.5940767283240252,0.42918793953731654,1.8765607884592646,5.650417942656702,1.0746376085679947,0.298117389510517,510000.0,529689.690235542,525113.9,533750.0,-19689.690235542017,-15113.875,-23750.0
2.0,2.0,73.0,58.0,1.3316,103.9375,0.545107207540644,0.3317920552519721,1.4761112767763396,1.3364457078969325,0.8078869684725104,0.07292771707055948,308000.0,302993.0889999999,293456.75,311722.0,5006.91100000008,14543.25,-3722.0
3.0,2.0,111.0,83.0,1.3939,103.888,0.24143242699527798,0.6328785703035926,4.961881107668412,4.414809703026163,0.39148991373434494,0.3673741456220414,445000.0,451985.7466666668,450622.72,447222.0,-6985.746666666819,-5622.71875,-2222.0
2.0,2.0,66.0,61.0,1.3536,103.8887,0.5171182067231741,0.41902087753559164,2.4953882825059104,4.506295805526284,0.8332964337387826,0.2788958574430592,318000.0,260195.09476190474,260972.7,276750.0,57804.90523809526,57027.296875,41250.0
3.0,2.0,121.0,75.0,1.4454,103.792,0.3153115101406523,0.5047027741329925,4.779200281138845,0.5725188967895312,0.5322231556593414,0.14158493853846868,395000.0,378568.9585714286,387133.75,369250.0,16431.041428571392,7866.25,25750.0
3.0,2.0,94.0,91.0,1.4046,103.9052,0.08413609924571541,0.515237551169573,4.746588999784273,6.601862517739191,0.32007548955349857,0.029069522503557127,500000.0,489687.7804761905,490118.56,466804.0,10312.219523809501,9881.4375,33196.0
3.0,2.0,94.0,94.0,1.4007,103.9117,0.17073755766634174,0.3277992645384671,3.918713770201155,6.16834450745775,0.21016642004206704,0.08743226972003029,435000.0,447502.89571284264,437248.4,450750.0,-12502.895712842641,-2248.40625,-15750.0
3.0,2.0,110.0,82.0,1.3366,103.698,0.18713067243231113,0.4794419070016263,8.19501713018166,8.188677776500274,0.11473532929515662,0.049253243719851486,460000.0,466884.64790476183,465727.4,458722.0,-6884.647904761834,-5727.40625,1278.0
3.0,2.0,110.0,82.0,1.3798,103.7651,0.45252079780324944,0.489949992993998,1.3516704283084682,5.055740752696442,0.2835071940657163,0.22879954592623053,595000.0,560844.4752886002,570202.9,550250.0,34155.524711399805,24797.125,44750.0
3.0,2.0,95.0,84.0,1.3511,103.7044,0.35591403591389853,0.4115377048777368,6.648476551941708,7.73950398997181,1.400000975422885,0.26105142285243993,338000.0,334411.3333333333,333868.84,335250.0,3588.666666666686,4131.15625,2750.0
3.0,2.0,100.0,79.0,1.3587,103.9603,0.6508841526552646,0.2337097471261086,3.2277780744591316,3.189205762601207,0.6888071195389958,0.22053210235273268,395000.0,426816.21460317454,417012.25,423950.0,-31816.214603174536,-22012.25,-28950.0
3.0,2.0,93.0,93.0,1.4411,103.7781,0.8892023193004394,0.4535097445616252,6.014564360689073,0.7120530236574645,1.0053856173988927,0.08721268296886067,400000.0,394127.88391847064,383219.4,399225.0,5872.116081529355,16780.59375,775.0
3.0,2.0,146.0,69.0,1.3256,103.9098,0.61541670517977,0.9134042124146471,2.461249866041706,3.1652344479806405,0.6163342540152621,0.3880065536215436,870000.0,829178.0533333335,802350.44,825250.0,40821.94666666654,67649.5625,44750.0
2.0,2.0,68.0,95.0,1.4501,103.8271,0.5690664384363261,1.2581725598154279,2.8473462342188975,4.508849192443703,0.7828766364457752,0.35696004595589775,292000.0,295900.08104395604,291670.66,293250.0,-3900.0810439560446,329.34375,-1250.0
3.0,2.0,90.0,83.0,1.4032,103.751,0.4473422422526264,0.6789372361076245,2.092720546005629,5.830159285086806,0.7252150648113994,0.17604631586209785,320000.0,324218.89599999995,319573.7,316750.0,-4218.89599999995,426.3125,3250.0
3.0,2.0,92.0,88.0,1.3827,103.8974,0.1731806903673359,0.23395071403008783,4.512442460346652,5.203605737391482,0.17204495418684768,0.1672131630456549,495000.0,483856.2738095238,472023.97,490000.0,11143.726190476213,22976.03125,5000.0
3.0,2.0,129.0,74.0,1.4317,103.8418,0.43865626188748597,0.4329484841865239,1.5648632106150333,5.414087177194032,0.7861587708279326,0.059197924686459125,435000.0,415939.6428571429,423227.72,413750.0,19060.3571428571,11772.28125,21250.0
3.0,2.0,100.0,86.0,1.289,103.8163,0.35889939271682975,0.49859421171221197,3.798490377262502,4.329370540583358,0.08591481542915735,0.2318782356613597,780000.0,751365.7873376623,757063.56,751250.0,28634.212662337697,22936.4375,28750.0
3.0,2.0,107.0,76.0,1.3991,103.7472,0.41465839631763063,0.14274685337984733,1.7766105851970477,6.4514112846826555,0.16026681381876717,0.054147241977917926,360000.0,375521.5,385603.16,383750.0,-15521.5,-25603.15625,-23750.0
3.0,2.0,112.0,77.0,1.38,103.9379,0.3178190090290727,1.9114658174598393,0.36432571317348206,3.7045005944026617,1.4832392634950244,0.14281675609050715,398000.0,453839.1547619047,446001.25,447250.0,-55839.154761904676,-48001.25,-49250.0
3.0,2.0,133.0,75.0,1.3319,103.9076,0.43096748651411104,0.8070395923714537,3.199194334227096,2.894123799446824,0.35420571995278627,0.00459186239271317,618000.0,602299.145,591229.44,560000.0,15700.854999999981,26770.5625,58000.0
3.0,2.0,121.0,75.0,1.3934,103.7427,0.5272371563587166,0.41417741112190043,1.585745182948586,7.257886801035446,0.6608945480218467,0.17263905048108424,417000.0,430627.5,404729.06,426250.0,-13627.5,12270.9375,-9250.0
2.0,2.0,65.0,56.0,1.3235,103.8691,0.4407725583969572,0.9036645366861362,1.2070489848545904,6.337179158996144,0.372053144269572,0.3582508743772037,340000.0,317566.197936508,292608.78,301000.0,22433.80206349201,47391.21875,39000.0
3.0,2.0,121.0,76.0,1.4444,103.7991,0.22205530977297996,0.4023556630773063,4.044587437255017,1.3596372913584416,0.47328439731713134,0.22782680294653915,415000.0,408310.58,401492.1,409000.0,6689.419999999984,13507.90625,6000.0
3.0,2.0,112.0,74.0,1.3793,103.838,0.43804447514843864,0.4388765227773868,0.8507879066552144,1.0404841925262565,0.7342997096684636,0.1395613288234883,510000.0,557047.7666666666,474635.9,513250.0,-47047.766666666605,35364.09375,-3250.0
3.0,2.0,112.0,94.0,1.4009,103.9007,0.2366756171253554,0.17913412048327282,4.898861302361107,5.992241012131345,0.4166598127746771,0.3192176863686758,623888.0,586512.840305556,584950.4,587916.5,37375.15969444404,38937.625,35971.5
3.0,2.0,103.0,66.0,1.3776,103.7672,0.3285840448623568,0.4327054542202307,1.6681067980587334,4.761862999280043,0.06451015333778076,0.14412482628604179,375000.0,333924.1666666667,344985.66,342500.0,41075.833333333314,30014.34375,32500.0
3.0,2.0,95.0,94.0,1.4013,103.9031,0.484276163924126,0.16397720911436214,4.70372672924332,6.259373990059017,0.36390415591868286,0.19674855679443903,488888.0,497116.0721904763,493436.84,508750.0,-8228.07219047629,-4548.84375,-19862.0
2.0,2.0,60.0,61.0,1.3049,103.8608,0.3892793928926684,2.191857516876117,3.115394392071403,8.11753887044228,0.3517631474039153,0.03518692248572872,330000.0,366531.2499999998,361449.28,364500.0,-36531.249999999825,-31449.28125,-34500.0
3.0,2.0,140.0,73.0,1.3653,103.9592,0.19320285966306144,0.19670067359542265,2.721962640754485,3.5011214644642017,1.1328654852544993,0.45566008677158143,476000.0,506973.0666666667,539949.25,469500.0,-30973.06666666671,-63949.25,6500.0
3.0,2.0,113.0,95.0,1.4183,103.8437,0.46476586294436006,0.32439290010687305,1.7141638469204559,3.909628070977796,1.1852749651558538,0.5506601798940981,418000.0,551668.5966666667,533603.1,540500.0,-133668.59666666668,-115603.125,-122500.0
3.0,2.0,82.0,57.0,1.2721,103.8232,0.3363290610919468,1.8809622681158569,5.460089240445454,6.055960149767429,0.7668866298725199,0.27575642982143855,439800.0,400503.70773809514,421001.06,401550.0,39296.29226190486,18798.9375,38250.0
3.0,2.0,121.0,79.0,1.3746,103.8799,0.4075731116967866,0.4123275949249881,3.087140373894892,3.244950758601782,1.435297188720274,0.06892753856611836,393000.0,455107.705,483598.84,485000.0,-62107.705000000016,-90598.84375,-92000.0
2.0,2.0,67.0,58.0,1.3681,103.8544,0.49406364701157385,0.2863917422378704,1.4854798756716074,1.1291881438363673,0.5691822512665264,0.04866330465160584,280000.0,252318.42849206366,254293.61,252250.0,27681.571507936344,25706.390625,27750.0
3.0,2.0,120.0,79.0,1.339,103.6965,0.26770184243391343,0.7450506522494095,8.153620604297878,8.373070552602051,0.16842978821060922,0.16908150296365043,473888.0,479215.44,480781.28,472720.0,-5327.440000000002,-6893.28125,1168.0
3.0,2.0,89.0,92.0,1.2893,103.8292,0.6254787987601786,0.9331955907573389,3.973483983766187,5.608506524459176,0.4055468182602225,0.2053070417127967,825000.0,741899.6746825395,753353.3,764000.0,83100.32531746046,71646.6875,61000.0
3.0,2.0,103.0,67.0,1.374,103.8844,0.32484356441363316,0.21277891319363806,3.3037502019210505,3.7494312097456075,0.9368382997637101,0.3605104559051468,375000.0,368956.69,379792.97,357000.0,6043.309999999998,-4792.96875,18000.0
2.0,2.0,66.0,50.0,1.2915,103.8025,0.7808371856969133,1.0017181098168617,2.3216013952286065,2.9043334295074135,0.4999428895551335,0.3699077519093949,308000.0,287887.11071428575,289417.8,314500.0,20112.88928571425,18582.1875,-6500.0
3.0,2.0,104.0,68.0,1.36,103.9547,0.6452588847727703,0.17827207441631654,2.664355407953658,2.7424381906176802,0.42355045329686314,0.27483078173581343,410000.0,420358.60666666663,426139.2,424500.0,-10358.60666666663,-16139.1875,-14500.0
3.0,2.0,93.0,95.0,1.4021,103.9111,0.25703589789304926,0.22020113820801335,4.074038429889552,6.337025311383202,0.18208653207923342,0.16122240703684773,440000.0,422236.07781107794,435901.3,417500.0,17763.922188922064,4098.6875,22500.0
3.0,2.0,101.0,62.0,1.3078,103.8552,0.47907758452148363,1.9763068397493142,2.915399513695704,7.723569470839465,0.292481948073562,0.4244237899212884,465000.0,576516.1904761906,540108.5,601250.0,-111516.19047619065,-75108.5,-136250.0
3.0,2.0,99.0,78.0,1.4356,103.7917,0.10974215843841545,0.6660773865249112,4.3900244953875065,1.037418906993385,0.42118266740433175,0.23081954330813612,365000.0,351229.1,343795.25,363500.0,13770.900000000023,21204.75,1500.0
3.0,2.0,105.0,79.0,1.4335,103.7887,0.1901327787569767,0.8437242733072937,4.656206408334105,1.087523499451423,0.2967155407839317,0.22681403689002003,420000.0,400221.21,400424.53,408222.0,19778.78999999998,19575.46875,11778.0
3.0,2.0,89.0,66.0,1.3502,103.9358,0.14077781353475877,0.09700002212511899,2.957756126259457,0.5545415600661467,0.597729688121061,0.3703367290304769,400000.0,397057.94,392235.84,390250.0,2942.0599999999977,7764.15625,9750.0
3.0,2.0,92.0,59.0,1.3689,103.8544,0.4399558686173597,0.3237615807976133,1.4180495606035346,1.0462476971053887,0.5503616216550145,0.13461688106114258,410000.0,440026.94,424256.22,447000.0,-30026.940000000002,-14256.21875,-37000.0
3.0,2.0,107.0,92.0,1.3429,103.9592,0.8354616486996853,0.7731625504541337,3.7773160933347065,2.6965792777212814,0.2836678420658576,0.34789508173546074,755000.0,688209.5833333333,703111.56,736500.0,66790.41666666674,51888.4375,18500.0
2.0,2.0,68.0,60.0,1.3237,103.8702,0.5639416649577873,0.9384858803458604,1.2566740663269504,6.359450261672851,0.3101023109096136,0.3420941183628108,358000.0,352344.75198412704,342906.34,348500.0,5655.2480158729595,15093.65625,9500.0
2.0,2.0,74.0,70.0,1.4165,103.8367,0.2344587569697198,0.2552467985575703,1.1966157126465666,3.92613366562094,0.42224743913620805,0.0471093358619232,333000.0,282753.7766666667,299973.28,279450.0,50246.22333333333,33026.71875,53550.0
2.0,2.0,66.0,61.0,1.3055,103.8569,0.16597307992563298,2.172696298657387,3.1213382533120053,7.995642769140296,0.18204703415454992,0.44970776492005876,370000.0,352185.15,358592.6,349722.0,17814.849999999977,11407.40625,20278.0
2.0,2.0,67.0,59.0,1.3718,103.855,0.3546408503516818,0.4808740776246329,1.2508036300235623,0.7937847377320839,0.6395595735832851,0.2929868591416972,315000.0,275123.328015873,275608.84,288750.0,39876.671984127024,39391.15625,26250.0
2.0,2.0,64.0,68.0,1.3622,103.7476,0.3301846810019491,0.3299894945634932,2.589353791501095,4.220198806810877,0.6133941125340063,0.15004506983423252,255000.0,251167.5,252680.45,256250.0,3832.5,2319.546875,-1250.0
2.0,2.0,65.0,48.0,1.3365,103.8521,0.59808361943845,0.5882909552509428,1.3307928534652778,4.515558601141225,0.6525797991432345,0.19664792881144472,230000.0,237275.02435064933,242057.23,240000.0,-7275.024350649328,-12057.234375,-10000.0
3.0,2.0,124.0,77.0,1.4334,103.7874,0.19631285451839858,0.8597662932331255,4.7952487458096655,1.059429223079551,0.30152134167642725,0.10499491087242857,465000.0,487218.86999999994,491715.47,480750.0,-22218.869999999937,-26715.46875,-15750.0
3.0,2.0,93.0,91.0,1.4043,103.9059,0.12829491727259962,0.43183803735489096,4.665930004935714,6.66315192642244,0.31799950331908283,0.06004305697347123,500000.0,451315.93161904765,459177.6,444375.0,48684.06838095235,40822.40625,55625.0
3.0,2.0,123.0,59.0,1.3339,103.9395,0.21507102062773087,0.2684211470995449,1.77059347492687,1.2087571704859745,0.8619534678395993,0.22249782437124396,520000.0,508335.0,517312.44,510500.0,11665.0,2687.5625,9500.0
3.0,2.0,110.0,83.0,1.3834,103.7612,0.10345083550783163,0.5035228710706964,0.8189585914841309,5.563422879369686,0.14766524333915065,0.2795076976153135,460000.0,458686.1599999999,474950.84,470750.0,1313.8400000000838,-14950.84375,-10750.0
3.0,2.0,104.0,70.0,1.3712,103.9581,0.19824646620761915,0.1894142076487607,2.365707183816866,3.8721924439560698,1.0011499067566567,0.29175822893586884,434000.0,398645.3333333334,407509.6,401250.0,35354.66666666663,26490.40625,32750.0
3.0,2.0,92.0,59.0,1.3302,103.9387,0.5832612192097373,0.3266919240769584,1.3500012078655932,1.5299981071126085,0.9013219017120727,0.22720855070892387,430000.0,409773.5670995672,396950.62,408250.0,20226.43290043279,33049.375,21750.0
2.0,2.0,68.0,62.0,1.3048,103.7631,0.3059660645639152,0.43381223807608826,2.4695022860410405,1.2104887042501655,1.1795082766634577,0.10625109827864847,318000.0,274003.3332380952,278297.25,272000.0,43996.66676190478,39702.75,46000.0
3.0,2.0,122.0,70.0,1.3438,103.6935,0.5679173712331206,0.914121031577581,8.106916611077896,8.764140878031077,0.7932349516958378,0.26747358169280094,380000.0,372177.8685714285,375799.62,382000.0,7822.131428571476,4200.375,-2000.0
2.0,2.0,67.0,65.0,1.4346,103.8352,0.1790217344108283,0.3833179642389116,1.2706448763958877,5.491460269165425,0.5574719917356811,0.05170450245136024,288000.0,264201.49717027426,265417.78,264472.0,23798.502829725738,22582.21875,23528.0
3.0,2.0,117.0,93.0,1.3367,103.8455,1.1208202501780498,0.9235682334923698,1.1339496698694007,4.506582751553995,0.403561168680589,0.16428048099603762,990000.0,974063.9893333327,969549.6,973472.0,15936.010666667251,20450.375,16528.0
3.0,2.0,121.0,63.0,1.3368,103.7425,0.6496464520136613,0.7511395284587665,5.465977278857368,3.2617639131223246,0.3916255579220189,0.18290194165413845,570000.0,611048.6666666667,591652.5,604750.0,-41048.666666666744,-21652.5,-34750.0
2.0,2.0,65.0,54.0,1.2902,103.8224,0.21041179817374664,1.0903883280359346,4.07001280803442,4.874012829331325,0.6016164154572841,0.5922956029287174,325000.0,328781.1827894329,333172.47,318000.0,-3781.1827894328744,-8172.46875,7000.0
3.0,2.0,94.0,94.0,1.4007,103.9109,0.25333045208560223,0.25364721810735397,3.9843917979090633,6.196391368130227,0.26905438291433886,0.004515997690690138,425888.0,430320.2380952382,437290.88,439000.0,-4432.238095238223,-11402.875,-13112.0
3.0,2.0,92.0,80.0,1.3879,103.8947,0.5572896842923835,0.43535638333382115,4.922602212811926,5.004984897736247,0.43073496886716056,0.20343862314867187,385000.0,389575.22,392757.28,379000.0,-4575.219999999972,-7757.28125,6000.0
2.0,2.0,67.0,67.0,1.4313,103.8389,0.25402901727529004,0.17545116559691964,1.2699444776045812,5.431784276105301,0.46832268181345255,0.05531688446966562,275000.0,277667.38095238095,280977.66,272750.0,-2667.380952380947,-5977.65625,2250.0
3.0,2.0,122.0,80.0,1.4325,103.7918,0.168611928073282,0.6603084069751687,4.296013749216789,1.3380398055420448,0.5837081311867911,0.05258560779973251,400000.0,407279.37309523806,405363.38,426500.0,-7279.373095238057,-5363.375,-26500.0
3.0,2.0,145.0,75.0,1.3761,103.9442,0.16768220132641887,1.1480247548440463,0.7423111039026891,3.563163324246496,0.6595489497621386,0.16250212161391206,630000.0,636350.4166666667,628958.7,623750.0,-6350.416666666744,1041.3125,6250.0
3.0,2.0,150.0,65.0,1.3549,103.7213,0.8157309350223404,0.28679472202401535,4.906386966511456,6.105593461633145,1.1838536021176156,0.11963385433191698,475000.0,497309.66666666674,506846.72,497000.0,-22309.666666666744,-31846.71875,-22000.0
3.0,2.0,93.0,95.0,1.3885,103.91,0.7291655051770504,0.9919700391074031,3.330268525293063,4.972661446634344,0.5128996740604809,0.4637555730432145,365000.0,367415.3533784843,378912.1,368700.0,-2415.3533784843166,-13912.09375,-3700.0
2.0,2.0,67.0,64.0,1.3662,103.8951,0.16837018127219205,0.5670831031108581,3.6388438024892826,4.265009242439772,0.5576064689430045,0.32514240764348323,287000.0,295110.8392857143,284767.78,286250.0,-8110.839285714319,2232.21875,750.0
2.0,2.0,59.0,58.0,1.3319,103.9324,0.18424373195901694,0.40701880253188494,1.535955422364839,1.2279294673272734,0.5238094761932596,0.4264322921291263,230000.0,243350.25694139194,235482.25,243950.0,-13350.256941391941,-5482.25,-13950.0
3.0,2.0,100.0,80.0,1.2865,103.8332,0.814832131364667,0.4307121841904167,4.236521547277411,6.138725458615377,0.22706054285363864,0.36915195823726743,835000.0,791934.6666666669,761512.2,765750.0,43065.33333333314,73487.8125,69250.0
3.0,2.0,114.0,57.0,1.318,103.8742,1.0893053871261567,1.6441783892549315,2.030763734806614,6.878399136881307,0.46564797323550056,0.6223827976812873,505000.0,545548.9260606061,508424.38,521750.0,-40548.92606060614,-3424.375,-16750.0
3.0,2.0,121.0,80.0,1.4363,103.8029,0.4652736976451474,0.17106992961241474,3.2432530298693862,1.9805176178486965,0.5174280485241517,0.1725679685581987,428000.0,397493.1583333332,416172.72,400500.0,30506.84166666679,11827.28125,27500.0
3.0,2.0,94.0,91.0,1.4553,103.8172,0.12748030128042703,0.3775048210526099,3.680953374812619,3.564758082639313,0.7635096004641917,0.12143335920577643,335000.0,359998.5016666667,353864.6,349500.0,-24998.501666666707,-18864.59375,-14500.0
3.0,2.0,123.0,72.0,1.3644,103.9606,0.1301831444485893,0.3773310044123792,2.9063637294945024,3.560667806481906,1.128216725423728,0.5152056004691092,439000.0,441404.99333333335,453699.3,435000.0,-2404.9933333333465,-14699.3125,4000.0
3.0,2.0,106.0,92.0,1.2769,103.8415,0.2340740043257383,1.164112732522099,5.347717836822738,7.4328445634088505,0.3853200223974628,0.0491827580088714,950000.0,996832.2733333331,1009953.3,1018500.0,-46832.27333333308,-59953.3125,-68500.0
3.0,2.0,177.0,76.0,1.442,103.7899,0.1734817058501304,0.20399513886299714,4.821215106267682,0.40263032644492114,0.6544480859402119,0.06733989946601582,700000.0,723581.615079365,723194.44,722000.0,-23581.615079364972,-23194.4375,-22000.0
